 ,Image,Region,Area-B,Area-G,Mean-B,Mean-G,IntDen-B,IntDen-G
1062,07-DAPI-9-40x-402ms.tif,NBL,0.1028,0.1028,29.9102,3.2344,3.0735,0.3324
1063,07-DAPI-9-40x-402ms.tif,NBL,0.0788,0.0788,37.9628,8.478,2.9906,0.6679
1064,07-DAPI-9-40x-402ms.tif,NBL,0.0651,0.0651,43.48,4.6483,2.8307,0.3026
1065,07-DAPI-9-40x-402ms.tif,NBL,0.0623,0.0623,34.9443,2.8153,2.1764,0.1753
1066,07-DAPI-9-40x-402ms.tif,NBL,0.0716,0.0716,28.7212,4.5955,2.0569,0.3291
1067,07-DAPI-9-40x-402ms.tif,NBL,0.0429,0.0429,40.4456,2.2684,1.7335,0.0972
1068,07-DAPI-9-40x-402ms.tif,NBL,0.0354,0.0354,39.0767,2.6442,1.3823,0.0935
1069,07-DAPI-9-40x-402ms.tif,NBL,0.0614,0.0614,41.6113,14.5707,2.5556,0.8949
1070,07-DAPI-9-40x-402ms.tif,NBL,0.0782,0.0782,28.5659,16.6144,2.2348,1.2998
1071,07-DAPI-9-40x-402ms.tif,NBL,0.0455,0.0455,40.6539,47.7589,1.8483,2.1713
1072,07-DAPI-9-40x-402ms.tif,NBL,0.0493,0.0493,38.1542,29.3634,1.8796,1.4465
1073,07-DAPI-9-40x-402ms.tif,NBL,0.0549,0.0549,40.33,23.1383,2.2143,1.2704
1074,07-DAPI-9-40x-402ms.tif,NBL,0.0304,0.0304,35.2464,30.1536,1.0709,0.9161
1075,07-DAPI-9-40x-402ms.tif,NBL,0.054,0.054,18.9498,30.1225,1.024,1.6277
1076,07-DAPI-9-40x-402ms.tif,NBL,0.0228,0.0228,55.3048,1.9286,1.2602,0.0439
1077,07-DAPI-9-40x-402ms.tif,NBL,0.0088,0.0088,65.7284,2.3457,0.5777,0.0206
1078,07-DAPI-9-40x-402ms.tif,NBL,0.0514,0.0514,55.8249,2.1857,2.8712,0.1124
1079,07-DAPI-9-40x-402ms.tif,NBL,0.0243,0.0243,66.7679,2.183,1.6228,0.0531
1080,07-DAPI-9-40x-402ms.tif,NBL,0.013,0.013,61.95,2.0417,0.8066,0.0266
1081,07-DAPI-9-40x-402ms.tif,NBL,0.023,0.023,55.4387,2.2264,1.2753,0.0512
1082,07-DAPI-9-40x-402ms.tif,NBL,0.0215,0.0215,60.899,2.2121,1.3084,0.0475
1083,07-DAPI-9-40x-402ms.tif,NBL,0.0616,0.0616,44.6039,1.7711,2.749,0.1092
1084,07-DAPI-9-40x-402ms.tif,NBL,0.0828,0.0828,33.1376,1.6881,2.7435,0.1398
1085,07-DAPI-9-40x-402ms.tif,NBL,0.0559,0.0559,36.5398,1.7631,2.0419,0.0985
1086,07-DAPI-9-40x-402ms.tif,NBL,0.0426,0.0426,51.7379,2.3206,2.2063,0.099
1087,07-DAPI-9-40x-402ms.tif,NBL,0.0494,0.0494,63.8462,2.6132,3.1521,0.129
1088,07-DAPI-9-40x-402ms.tif,NBL,0.0316,0.0316,45.7423,2.1753,1.4443,0.0687
1089,07-DAPI-9-40x-402ms.tif,NBL,0.0326,0.0326,53.61,2.18,1.7451,0.071
1090,07-DAPI-9-40x-402ms.tif,NBL,0.0219,0.0219,87.8416,3.9851,1.9253,0.0873
1091,07-DAPI-9-40x-402ms.tif,NBL,0.0279,0.0279,56.7938,1.8444,1.5838,0.0514
1092,07-DAPI-9-40x-402ms.tif,NBL,0.0441,0.0441,60.6626,2.5345,2.6724,0.1117
1093,07-DAPI-9-40x-402ms.tif,NBL,0.034,0.034,59.0415,2.0288,2.0052,0.0689
1094,07-DAPI-9-40x-402ms.tif,NBL,0.0309,0.0309,59.7895,2.2105,1.849,0.0684
1095,07-DAPI-9-40x-402ms.tif,NBL,0.0451,0.0451,63.4495,2.2043,2.864,0.0995
1096,07-DAPI-9-40x-402ms.tif,NBL,0.0424,0.0424,54.555,2.2072,2.3146,0.0936
1097,07-DAPI-9-40x-402ms.tif,NBL,0.0539,0.0539,35.6278,1.4427,1.9213,0.0778
1098,07-DAPI-9-40x-402ms.tif,NBL,0.038,0.038,48.0914,1.7743,1.8264,0.0674
1099,07-DAPI-9-40x-402ms.tif,NBL,0.0233,0.0233,45.4372,1.7256,1.06,0.0403
1100,07-DAPI-9-40x-402ms.tif,NBL,0.08,0.08,46.4003,1.6282,3.7106,0.1302
1101,07-DAPI-9-40x-402ms.tif,NBL,0.066,0.066,63.574,3.023,4.1941,0.1994
1102,07-DAPI-9-40x-402ms.tif,NBL,0.0549,0.0549,49.7352,2.7984,2.7307,0.1536
1103,07-DAPI-9-40x-402ms.tif,NBL,0.0998,0.0998,49.7272,2.5109,4.9641,0.2507
1104,07-DAPI-9-40x-402ms.tif,NBL,0.022,0.022,46.1084,1.5419,1.0156,0.034
1105,07-DAPI-9-40x-402ms.tif,NBL,0.0339,0.0339,81.9006,3.1314,2.7727,0.106
1106,07-DAPI-9-40x-402ms.tif,NBL,0.0356,0.0356,59.7195,2.3537,2.1254,0.0838
1107,07-DAPI-9-40x-402ms.tif,NBL,0.0276,0.0276,53.8701,1.7087,1.4847,0.0471
1108,07-DAPI-9-40x-402ms.tif,NBL,0.0403,0.0403,37.593,1.3531,1.5133,0.0545
1109,07-DAPI-9-40x-402ms.tif,NBL,0.028,0.028,40.5736,1.5814,1.1359,0.0443
1110,07-DAPI-9-40x-402ms.tif,NBL,0.016,0.016,35.2925,1.4762,0.5629,0.0235
1111,07-DAPI-9-40x-402ms.tif,NBL,0.0546,0.0546,34.4553,3.4553,1.8805,0.1886
1112,07-DAPI-9-40x-402ms.tif,NBL,0.0594,0.0594,33.4826,5.0969,1.9873,0.3025
1113,07-DAPI-9-40x-402ms.tif,NBL,0.0857,0.0857,19.0304,6.1823,1.6313,0.5299
1114,07-DAPI-9-40x-402ms.tif,NBL,0.072,0.072,26.3569,19.6883,1.899,1.4185
1115,07-DAPI-9-40x-402ms.tif,NBL,0.0456,0.0456,23.9738,26.719,1.0926,1.2177
1116,07-DAPI-9-40x-402ms.tif,NBL,0.0381,0.0381,23.3932,34.812,0.891,1.3258
1117,07-DAPI-9-40x-402ms.tif,NBL,0.0597,0.0597,26.2309,10.2291,1.5654,0.6105
1118,07-DAPI-9-40x-402ms.tif,NBL,0.1082,0.1082,16.0381,5.335,1.735,0.5771
1119,07-DAPI-9-40x-402ms.tif,NBL,0.036,0.036,42.006,2.7108,1.5132,0.0977
1120,07-DAPI-9-40x-402ms.tif,NBL,0.0435,0.0435,43.985,3.6309,1.9138,0.158
1121,07-DAPI-9-40x-402ms.tif,NBL,0.0594,0.0594,42.8537,4.5612,2.5435,0.2707
1122,07-DAPI-9-40x-402ms.tif,NBL,0.1187,0.1187,31.8007,1.4634,3.775,0.1737
1123,07-DAPI-9-40x-402ms.tif,NBL,0.0363,0.0363,36.2955,1.2209,1.3193,0.0444
1124,07-DAPI-9-40x-402ms.tif,NBL,0.0135,0.0135,46.1613,1.4839,0.6211,0.02
1125,07-DAPI-9-40x-402ms.tif,NBL,0.0556,0.0556,69.8984,2.6016,3.8832,0.1445
1126,07-DAPI-9-40x-402ms.tif,NBL,0.0458,0.0458,77.872,2.7796,3.5658,0.1273
1127,07-DAPI-9-40x-402ms.tif,NBL,0.0458,0.0458,77.872,2.7796,3.5658,0.1273
1128,07-DAPI-9-40x-402ms.tif,NBL,0.0779,0.0779,66.2242,2.4429,5.1594,0.1903
1129,07-DAPI-9-40x-402ms.tif,NBL,0.0346,0.0346,58.558,1.6771,2.0269,0.0581
1130,07-DAPI-9-40x-402ms.tif,NBL,0.1018,0.1018,39.2889,1.6503,3.9988,0.168
1131,07-DAPI-9-40x-402ms.tif,NBL,0.0188,0.0188,72.7341,2.3757,1.3653,0.0446
1132,07-DAPI-9-40x-402ms.tif,NBL,0.0343,0.0343,54.4177,1.8544,1.8659,0.0636
1133,07-DAPI-9-40x-402ms.tif,NBL,0.0293,0.0293,47.5704,1.6074,1.3937,0.0471
1134,07-DAPI-9-40x-402ms.tif,NBL,0.0395,0.0395,56.3489,1.8791,2.2256,0.0742
