 ;Image;Region;Area-B;Area-G;Mean-B;Mean-G;IntDen-B;IntDen-G
467;03-DAPI-1-40x-760ms.tif;NBL;0.0859;0.0859;94.8384;0.5581;8.1502;0.048
468;03-DAPI-1-40x-760ms.tif;NBL;0.1008;0.1008;101.5899;0.4779;10.2406;0.0482
469;03-DAPI-1-40x-760ms.tif;NBL;0.0474;0.0474;82.5835;0.4622;3.9159;0.0219
470;03-DAPI-1-40x-760ms.tif;NBL;0.0852;0.0852;58.8025;0.3108;5.0087;0.0265
471;03-DAPI-1-40x-760ms.tif;NBL;0.0807;0.0807;64.5457;0.8481;5.2107;0.0685
472;03-DAPI-1-40x-760ms.tif;NBL;0.0764;0.0764;72.375;1.831;5.5286;0.1399
473;03-DAPI-1-40x-760ms.tif;NBL;0.0241;0.0241;55.2432;1.9234;1.3307;0.0463
474;03-DAPI-1-40x-760ms.tif;NBL;0.0447;0.0447;104.017;1.4199;4.6501;0.0635
475;03-DAPI-1-40x-760ms.tif;NBL;0.0281;0.0281;94.7143;1.6525;2.6618;0.0464
476;03-DAPI-1-40x-760ms.tif;NBL;0.027;0.027;99.8313;1.6707;2.6973;0.0451
477;03-DAPI-1-40x-760ms.tif;NBL;0.0474;0.0474;98.9908;1.4027;4.6939;0.0665
478;03-DAPI-1-40x-760ms.tif;NBL;0.0361;0.0361;79.6006;1.2372;2.8762;0.0447
479;03-DAPI-1-40x-760ms.tif;NBL;0.0164;0.0164;105.4702;1.0662;1.7281;0.0175
480;03-DAPI-1-40x-760ms.tif;NBL;0.051;0.051;105.0489;1.8213;5.3573;0.0929
481;03-DAPI-1-40x-760ms.tif;NBL;0.0775;0.0775;97.9636;1.5994;7.5896;0.1239
482;03-DAPI-1-40x-760ms.tif;NBL;0.0661;0.0661;101.9655;1.2512;6.738;0.0827
483;03-DAPI-1-40x-760ms.tif;NBL;0.0573;0.0573;102.3561;1.0114;5.8641;0.0579
484;03-DAPI-1-40x-760ms.tif;NBL;0.0551;0.0551;85.624;0.7224;4.7197;0.0398
