 ;Image;Region;Area-B;Area-G;Mean-B;Mean-G;IntDen-B;IntDen-G
78;02-DAPI-1-40x-760ms.tif;BL;0.016;0.016;103.7619;1.1224;1.6551;0.0179
79;02-DAPI-1-40x-760ms.tif;BL;0.0187;0.0187;112.314;1.6221;2.0961;0.0303
80;02-DAPI-1-40x-760ms.tif;BL;0.045;0.045;109.853;1.6145;4.9467;0.0727
81;02-DAPI-1-40x-760ms.tif;BL;0.0171;0.0171;112.3861;1.4557;1.9268;0.025
82;02-DAPI-1-40x-760ms.tif;BL;0.0366;0.0366;113.4837;1.4392;4.1497;0.0526
83;02-DAPI-1-40x-760ms.tif;BL;0.0191;0.0191;108.0227;1.4545;2.0629;0.0278
84;02-DAPI-1-40x-760ms.tif;BL;0.0264;0.0264;104.963;1.8765;2.7676;0.0495
85;02-DAPI-1-40x-760ms.tif;BL;0.011;0.011;108.9109;2.1287;1.1936;0.0233
86;02-DAPI-1-40x-760ms.tif;BL;0.0269;0.0269;121.7944;2.3468;3.2775;0.0632
87;02-DAPI-1-40x-760ms.tif;BL;0.0216;0.0216;99.0754;1.7889;2.1393;0.0386
88;02-DAPI-1-40x-760ms.tif;BL;0.057;0.057;100.6724;2.0019;5.7349;0.114
89;02-DAPI-1-40x-760ms.tif;BL;0.0467;0.0467;103.6744;1.2977;4.8372;0.0605
90;02-DAPI-1-40x-760ms.tif;BL;0.0175;0.0175;111.4099;1.3789;1.9463;0.0241
91;02-DAPI-1-40x-760ms.tif;BL;0.0388;0.0388;106.0615;1.9218;4.12;0.0747
92;03-DAPI-1-40x-760ms.tif;BL;0.0182;0.0182;115.5;0.369;2.1055;0.0067
93;03-DAPI-1-40x-760ms.tif;BL;0.0401;0.0401;91.0973;0.9027;3.6573;0.0362
94;03-DAPI-1-40x-760ms.tif;BL;0.0315;0.0315;107.1241;0.9034;3.3709;0.0284
95;03-DAPI-1-40x-760ms.tif;BL;0.0082;0.0082;104.0658;0.8684;0.8582;0.0072
96;03-DAPI-1-40x-760ms.tif;BL;0.1049;0.1049;107.1179;0.8821;11.2395;0.0926
97;03-DAPI-1-40x-760ms.tif;BL;0.0693;0.0693;103.7512;0.9797;7.1937;0.0679
98;03-DAPI-1-40x-760ms.tif;BL;0.0399;0.0399;98.7011;0.9402;3.9412;0.0375
99;03-DAPI-1-40x-760ms.tif;BL;0.0438;0.0438;92.0248;1.0718;4.0341;0.047
100;03-DAPI-1-40x-760ms.tif;BL;0.0741;0.0741;110.9766;1.3221;8.2245;0.098
101;03-DAPI-1-40x-760ms.tif;BL;0.0589;0.0589;106.6832;1.6372;6.2857;0.0965
102;03-DAPI-1-40x-760ms.tif;BL;0.0457;0.0457;108.9192;1.677;4.9756;0.0766
103;03-DAPI-1-40x-760ms.tif;BL;0.0146;0.0146;90.3407;1.6148;1.3234;0.0237
104;03-DAPI-1-40x-760ms.tif;BL;0.0241;0.0241;95.6216;1.6171;2.3034;0.039
105;03-DAPI-1-40x-760ms.tif;BL;0.014;0.014;82.3643;2.0233;1.1529;0.0283
106;03-DAPI-1-40x-760ms.tif;BL;0.0135;0.0135;72.7419;1.5726;0.9787;0.0212
107;03-DAPI-1-40x-760ms.tif;BL;0.0194;0.0194;98.1341;1.7989;1.906;0.0349
108;03-DAPI-1-40x-760ms.tif;BL;0.0551;0.0551;103.9724;1.872;5.7311;0.1032
109;03-DAPI-1-40x-760ms.tif;BL;0.0557;0.0557;104.0663;2.0331;5.7928;0.1132
110;03-DAPI-1-40x-760ms.tif;BL;0.0572;0.0572;105.4535;2.4516;6.0302;0.1402
111;03-DAPI-1-40x-760ms.tif;BL;0.025;0.025;100.7391;2;2.5141;0.0499
112;03-DAPI-1-40x-760ms.tif;BL;0.0404;0.0404;123.9086;3.8522;5.0015;0.1555
113;03-DAPI-1-40x-760ms.tif;BL;0.0256;0.0256;101.0254;1.4407;2.587;0.0369
114;03-DAPI-1-40x-760ms.tif;BL;0.1087;0.1087;103.3283;1.2954;11.2343;0.1408
115;03-DAPI-1-40x-760ms.tif;BL;0.0898;0.0898;104.5229;1.2077;9.3907;0.1085
116;03-DAPI-1-40x-760ms.tif;BL;0.0993;0.0993;107.4153;1.1956;10.6646;0.1187
117;03-DAPI-1-40x-760ms.tif;BL;0.0137;0.0137;104.6905;0.6746;1.4313;0.0092
118;03-DAPI-1-40x-760ms.tif;BL;0.0377;0.0377;109.1671;0.7637;4.1104;0.0288
119;03-DAPI-1-40x-760ms.tif;BL;0.0293;0.0293;116.2037;0.6333;3.4044;0.0186
120;03-DAPI-1-40x-760ms.tif;BL;0.0213;0.0213;69.6224;0.5612;1.4807;0.0119
